RELSHIPP,SCHL,SCH,SCHG,ESR,WKHP,WAGP,COW,INDP,OCCP,AGEP,SEX,RAC1P,HISP,MAR,NATIVITY,CIT,ENG,LANX,DRIVESP,JWMNP,JWTRNS,HICOV,PRIVCOV,PUBCOV,DIS,DEAR,DEYE,DPHY,FER,PINCP,SEMP,SSIP,SSP,poverty_status
21,18,1,,6,20,18100,3,7071,4920,59,2,1,01,1,2,4,,2,,,,1,2,1,1,2,2,2,,18100,0,0,0,0
30,10,2,09,,,,,,,13,2,1,01,5,2,5,1,1,,,,1,1,1,2,2,2,2,,,,,,0
29,22,1,,6,,0,,,,70,1,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,72000,0,0,24000,0
20,19,1,,6,,0,,,,70,2,1,01,2,1,1,,2,,,,1,2,1,1,1,2,1,,26000,0,0,21000,0
34,21,1,,1,40,40000,1,5571,0520,44,2,1,01,5,1,1,,2,1,15,01,1,1,2,2,2,2,2,2,40000,0,0,0,0
30,03,2,03,,,,,,,8,2,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
20,21,1,,1,50,110000,1,7290,1460,41,1,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,,110000,0,0,0,0
21,21,1,,6,,0,,,,70,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,91600,0,0,21600,0
20,18,1,,1,40,4200,1,7780,5740,71,2,9,02,4,2,4,2,1,1,15,01,1,1,1,2,2,2,2,,13000,0,0,8800,0
25,19,1,,1,40,60000,1,8090,3603,37,1,2,01,1,2,5,1,1,1,15,01,1,1,2,2,2,2,2,,60000,0,0,0,0
20,19,1,,1,40,78000,4,9570,0440,53,1,1,01,1,1,1,,2,1,25,01,1,1,2,2,2,2,2,,78000,0,0,0,0
20,23,1,,1,40,150000,1,7270,2100,42,2,6,01,1,2,4,1,1,,,11,1,1,2,2,2,2,2,2,150200,0,0,0,0
20,15,1,,1,72,25000,1,1270,8730,49,1,9,02,5,2,5,2,1,,1,10,2,2,2,2,2,2,2,,25000,0,0,0,0
29,23,1,,6,,0,,,,72,2,1,01,3,1,1,,2,,,,1,2,1,1,1,2,2,,26400,0,0,26400,0
34,16,1,,6,,0,,,,87,2,1,01,2,1,1,,2,,,,1,2,1,1,2,2,2,,11900,0,0,11900,1
20,16,1,,1,40,44000,2,7690,4220,65,1,1,01,3,1,1,,2,,40,09,1,1,2,2,2,2,2,,44000,0,0,0,0
20,21,1,,6,,0,7,7072,0410,58,1,6,01,1,2,4,1,1,,,,1,1,2,2,2,2,2,,172000,0,0,0,0
20,20,1,,6,45,178000,3,9470,3720,59,1,1,01,3,1,1,,2,,,,1,1,2,1,1,2,2,,178250,0,0,0,0
20,19,1,,1,50,70000,1,6991,0540,54,2,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,,70000,0,0,0,0
20,21,1,,1,40,100000,1,7071,1530,34,1,6,01,1,1,1,1,1,1,20,01,1,1,2,2,2,2,2,,100000,0,0,0,0
20,22,1,,6,,0,,,,83,2,1,01,2,2,4,,2,,,,1,1,1,1,1,2,1,,24000,0,1600,20000,0
25,,,,,,,,,,1,2,1,02,5,1,1,,,,,,1,1,1,2,2,2,,,,,,,0
20,21,1,,2,35,25000,1,7071,0910,45,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,25000,0,0,0,0
22,22,1,,1,55,72000,3,8470,2300,29,2,1,01,5,1,1,,2,1,45,01,1,1,2,2,2,2,2,2,72000,0,0,0,0
20,22,1,,1,30,23000,4,7870,2205,50,2,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,2,23000,0,0,0,0
20,22,1,,6,,0,,,,73,1,1,01,1,2,4,,2,,,,1,2,1,2,2,2,2,,535400,0,0,26400,0
25,02,1,,,,,,,,5,2,9,01,5,1,1,,2,,,,1,1,1,2,2,2,2,,,,,,0
38,01,1,,6,,0,,,,51,2,1,01,5,1,1,,2,,,,1,2,1,1,2,2,1,,1700,0,1700,0,1
25,08,2,08,,,,,,,12,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
34,01,1,,1,30,28100,1,8680,4020,29,1,5,07,5,2,5,3,1,1,30,01,1,2,1,2,2,2,2,,28100,0,0,0,0
38,21,1,,1,30,24000,2,8470,4600,46,2,6,01,5,2,4,3,1,,,11,1,2,1,2,2,2,2,2,24000,0,0,0,0
20,16,1,,1,58,150000,1,3580,7700,36,1,6,01,1,1,1,1,1,2,5,01,1,1,2,2,2,2,2,,150000,0,0,0,0
20,16,1,,1,40,32000,1,4470,0830,55,2,8,03,3,1,2,1,1,1,20,01,1,1,2,1,1,2,2,,32000,0,0,0,0
21,04,1,,6,,0,1,4971,4020,56,2,8,02,1,2,5,3,1,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,12,2,11,,,,,,,14,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
33,16,2,15,6,,0,1,8680,4020,26,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,19,2,15,6,,0,,,,20,1,6,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,0,0,0,0,0
25,12,2,11,,,,,,,14,1,1,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
34,21,1,,1,75,132000,1,8590,0020,25,1,2,01,5,1,1,,2,,20,09,1,1,2,2,2,2,2,,132000,0,0,0,0
20,21,1,,1,40,130000,1,7380,1021,33,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,130000,0,0,0,0
25,02,2,02,,,,,,,5,1,9,01,5,1,1,,2,,,,2,2,2,2,2,2,2,,,,,,0
21,21,1,,1,60,28000,7,3390,0010,51,1,1,01,1,1,1,,2,1,30,01,1,1,2,2,2,2,2,,28000,0,0,0,0
20,21,2,16,1,21,37400,1,8680,4110,26,2,9,01,5,1,1,,2,,5,10,1,1,2,2,2,2,2,2,37400,0,0,0,0
21,09,1,,1,40,23000,1,7690,9620,61,1,8,02,1,2,5,3,1,1,15,01,1,2,1,2,2,2,2,,23000,0,0,0,0
20,21,1,,1,40,40000,4,7860,2310,54,2,1,01,3,1,1,,2,1,10,01,1,1,2,2,2,2,2,,40000,0,0,0,0
20,24,1,,1,65,166000,5,7870,2205,37,1,1,01,1,1,1,,2,,14,08,1,1,2,2,2,2,2,,169040,3000,0,0,0
20,21,1,,1,55,42100,1,6871,5160,44,2,6,01,1,2,4,,2,,,11,1,1,2,2,2,2,2,2,42100,0,0,0,0
21,15,1,,1,25,15000,3,8370,3602,57,2,9,02,1,2,4,3,1,1,20,01,1,1,2,2,2,2,2,,15000,0,0,0,0
25,01,2,02,,,,,,,5,1,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
20,19,1,,6,,0,,,,74,2,1,02,2,1,1,,2,,,,1,1,1,1,1,2,1,,31200,0,0,22400,0
21,19,1,,1,40,40000,2,8370,0630,37,2,8,07,1,2,4,1,1,,,11,1,1,2,2,2,2,2,2,40000,0,0,0,0
21,08,1,,2,40,1300,1,9080,9620,57,1,1,02,1,2,4,2,1,,,,1,1,2,1,2,2,1,,24400,0,0,0,0
20,14,1,,1,40,36000,1,7970,5240,53,2,8,02,5,1,1,,2,1,20,01,1,1,2,2,2,2,2,,38400,0,0,0,0
30,11,2,11,,,,,,,14,1,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
30,14,2,13,6,,0,,,,17,1,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,0,0,0,0,0
25,21,1,,3,,0,1,8090,3545,27,2,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,2,12500,0,0,0,0
20,22,1,,1,40,58000,3,7860,2310,28,2,1,01,1,1,1,,2,1,25,01,1,1,2,2,2,2,2,2,58000,0,0,0,0
20,21,1,,1,50,221000,1,7390,1745,57,2,1,01,1,1,1,,2,1,40,01,1,1,2,2,2,2,2,,221000,0,0,0,0
25,08,2,08,,,,,,,12,1,8,02,5,1,1,2,1,,,,1,1,2,2,2,2,2,,,,,,0
21,21,1,,1,40,10000,1,8590,2722,36,1,8,02,1,2,5,1,1,,,11,1,1,2,2,2,2,2,,10000,0,0,0,0
20,21,1,,1,40,56000,3,9370,0750,61,2,6,01,1,1,1,,2,1,12,01,1,1,2,2,2,2,2,,105400,49400,0,0,0
25,10,2,10,,,,,,,13,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,18,1,,1,50,50000,6,7490,0440,50,1,1,02,1,1,1,,2,,,11,1,1,2,2,2,2,2,,100000,50000,0,0,0
25,11,3,10,,,,,,,14,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,21,1,,1,40,35000,1,7390,0750,27,1,6,01,1,2,4,1,1,1,30,01,1,2,1,2,2,2,2,,35000,0,0,0,0
30,03,2,04,,,,,,,7,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,16,1,,6,,0,2,7690,0052,36,1,1,01,5,2,5,2,1,,,,2,2,2,2,2,2,2,,-2700,0,0,0,1
34,19,2,15,1,40,20000,1,8680,4055,21,1,1,01,5,1,1,,2,2,20,01,1,1,2,2,2,2,2,,20000,0,0,0,0
30,,,,,,,,,,1,2,9,02,5,1,3,,,,,,1,2,1,2,2,2,,,,,,,0
20,16,1,,1,30,26400,1,7280,5110,66,2,1,01,3,1,1,,2,1,20,01,1,2,1,2,2,2,2,,44400,0,0,18000,0
21,18,1,,1,16,0,6,7390,0710,78,2,1,01,1,1,1,,2,,,11,1,1,1,1,2,1,2,,43050,20000,0,23000,0
20,18,1,,6,,0,,,,78,2,1,01,3,1,1,,2,,,,1,1,1,2,2,2,2,,32200,0,0,9800,0
25,08,2,08,,,,,,,11,2,1,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
38,21,1,,1,40,20000,2,0170,6050,26,1,1,01,5,1,1,,2,,2,10,1,2,1,2,2,2,2,,20000,0,0,0,0
20,16,2,15,1,15,2500,4,7870,2440,22,2,6,01,5,1,1,1,1,,,11,1,1,1,1,2,2,2,2,2500,0,0,0,1
20,16,1,,6,,0,,,,80,1,1,01,3,1,1,,2,,,,1,2,1,2,2,2,2,,33600,0,0,24000,0
20,22,1,,4,50,150000,5,9690,9830,46,1,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,150000,0,0,0,0
20,19,1,,6,,0,3,7860,2545,47,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,10,2,10,,,,,,,13,2,8,02,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
25,16,1,,6,,0,,,,32,1,6,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,0,0,0,0,0
20,21,2,16,1,7,89000,3,7860,2320,29,2,8,02,5,2,5,2,1,2,15,01,1,1,2,1,2,2,2,2,89000,0,0,0,0
21,19,1,,1,40,55000,2,8090,0051,57,2,1,02,1,1,1,,2,1,60,01,1,1,2,1,2,2,1,,55000,0,0,0,0
21,22,1,,1,35,25200,4,9480,3602,62,2,1,24,1,2,5,3,1,,,11,1,1,2,2,2,2,2,,25200,0,0,0,0
20,18,1,,3,10,9800,1,4991,9645,69,1,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,14400,0,0,3000,0
25,16,2,15,6,,0,,,,19,1,9,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,0,0,0,0,0
25,21,1,,3,,0,1,7290,2840,35,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,30,0,0,0,0
20,09,1,,1,18,0,6,9290,4230,65,2,1,11,3,2,5,3,1,,60,02,2,2,2,2,2,2,2,,22000,22000,0,0,0
20,21,1,,6,,0,,,,55,1,8,02,1,2,4,4,1,,,,1,2,1,1,2,2,1,,11600,0,0,11600,0
21,20,1,,2,27,24000,1,7970,5240,37,2,1,01,1,2,4,1,1,,,,1,1,2,2,2,2,2,2,24000,0,0,0,0
20,19,1,,1,54,250000,3,9470,3870,53,1,1,01,1,1,1,,2,1,45,01,1,1,2,2,2,2,2,,250000,0,0,0,0
25,,,,,,,,,,2,2,2,01,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,1
20,23,1,,1,20,0,6,7890,3090,74,2,6,01,1,2,4,1,1,2,15,01,1,1,1,2,2,2,2,,79100,2100,0,12000,0
20,19,1,,3,40,48000,1,6570,4525,56,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,48000,0,0,0,0
25,17,1,,1,40,50000,1,7780,3940,34,1,1,01,5,1,1,,2,2,20,01,1,1,2,2,2,2,2,,50000,0,0,0,0
21,21,1,,1,60,350000,1,7390,0010,59,2,9,01,1,1,3,,2,,30,03,1,1,2,2,2,2,2,,350000,0,0,0,0
21,21,1,,6,,0,,,,59,2,1,01,1,2,4,1,1,,,,2,2,2,2,2,2,2,,0,0,0,0,1
38,22,1,,1,57,24000,2,9160,2040,69,1,1,02,5,1,1,,2,,,11,1,1,1,2,2,2,2,,34120,0,0,10100,0
20,21,1,,1,40,45000,5,7460,1760,24,1,1,01,5,1,1,,2,,10,09,1,1,2,2,2,2,2,,45000,0,0,0,0
20,23,1,,1,40,130000,1,5071,3050,45,2,6,01,1,2,4,1,1,1,25,01,1,1,2,2,2,2,2,2,130000,0,0,0,0
21,16,1,,1,55,83000,1,8590,7340,60,1,1,01,1,1,1,,2,1,35,01,1,1,2,2,2,2,2,,118000,35000,0,0,0
20,16,1,,1,35,15000,7,5791,4950,46,2,9,02,3,2,5,3,1,1,10,01,1,2,1,2,2,2,2,2,15000,0,0,0,1
22,16,1,,1,40,100000,1,7380,1021,58,2,1,01,3,1,1,,2,1,20,01,1,1,2,2,2,2,2,,101900,400,0,0,0
25,14,2,14,6,,0,,,,17,1,8,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,0,0,0,0,1
20,21,1,,6,,0,,,,83,2,6,01,1,2,4,2,1,,,,1,2,1,2,2,2,2,,9060,0,0,8500,0
20,16,1,,1,40,31700,1,6070,0565,64,1,1,01,3,1,1,,2,1,15,01,1,1,2,2,2,2,2,,31700,0,0,0,0
20,20,1,,6,5,0,6,7270,5940,39,2,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,2,1100,1100,0,0,0
21,19,1,,1,50,300000,7,6992,4810,79,1,1,01,1,1,1,,2,1,6,01,1,1,1,2,2,2,2,,362500,0,0,36300,0
20,22,1,,1,40,627000,7,7072,0710,62,1,9,24,3,1,1,,2,,,11,1,1,2,2,2,2,2,,1016250,389000,0,0,0
20,21,1,,1,45,71000,1,1370,4010,29,2,1,01,1,1,1,,2,1,25,01,1,1,2,2,2,2,2,2,71000,0,0,0,0
25,13,2,13,6,,0,,,,16,2,6,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,,,,,,,,,,2,1,1,01,5,1,1,,,,,,1,1,1,2,2,2,,,,,,,0
25,04,3,03,,,,,,,7,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,16,1,,1,40,0,6,5581,4760,64,1,8,03,1,2,4,2,1,2,18,01,1,1,2,2,2,2,2,,20000,20000,0,0,0
21,22,1,,6,,0,,,,65,2,1,01,1,1,1,,2,,,,1,1,1,1,2,2,2,,55000,0,0,0,0
25,,,,,,,,,,1,2,1,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
21,16,1,,1,40,39000,1,2780,5120,57,2,8,02,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,39000,0,0,0,0
20,21,1,,1,40,130000,5,7460,1760,53,1,9,01,3,1,1,,2,4,45,01,1,1,2,2,2,2,2,,130000,0,0,0,0
25,21,1,,1,30,20000,2,8470,2002,23,1,1,02,5,1,1,,2,1,30,01,1,1,2,2,2,2,2,,25000,5000,0,0,0
20,20,1,,1,50,150000,1,0770,8740,53,1,1,01,1,1,1,,2,1,60,01,1,1,2,1,2,2,1,,152000,0,0,0,0
25,06,2,06,,,,,,,9,2,8,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,1
20,16,1,,1,40,53000,1,8680,4020,60,1,6,01,1,2,5,4,1,1,10,01,1,1,2,2,2,2,2,,53000,0,0,0,0
21,16,1,,1,20,19000,3,8370,3602,55,2,8,02,1,2,5,3,1,1,90,01,2,2,2,2,2,2,2,,19000,0,0,0,0
20,13,1,,6,,0,,,,37,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,16,1,,3,40,39000,1,4470,7330,70,1,9,02,3,2,5,2,1,,,,1,2,1,2,2,2,2,,55000,0,0,16000,0
25,04,2,04,,,,,,,8,1,1,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
21,21,1,,1,30,20000,3,8370,3602,54,2,1,01,1,2,4,1,1,,,11,1,1,2,2,2,2,2,,20000,0,0,0,0
22,22,1,,1,40,60000,1,4265,4850,31,1,1,01,5,1,1,,2,1,60,01,1,1,2,2,2,2,2,,70000,0,0,10000,0
20,16,1,,6,,0,,,,88,2,1,01,2,2,4,,2,,,,1,1,1,1,1,1,1,,14400,0,0,12000,0
34,18,2,15,1,13,12000,2,8090,3422,20,2,2,02,5,1,1,1,1,1,30,01,2,2,2,2,2,2,2,2,18500,0,0,0,0
20,16,1,,6,,0,6,8770,7200,58,1,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
20,21,1,,1,40,80000,1,4270,5120,56,2,1,01,1,1,1,,2,1,25,01,1,1,2,2,2,2,2,,80000,0,0,0,0
34,22,1,,1,40,0,6,6890,0850,65,1,6,01,3,2,4,,2,1,25,01,1,2,1,2,2,2,2,,19500,19500,0,0,0
20,01,1,,6,,0,8,3990,7720,65,2,6,01,5,2,4,3,1,,,,1,2,1,2,2,2,2,,1400,0,0,1400,1
20,22,1,,1,40,90000,3,9470,2015,44,2,1,01,3,1,1,,2,1,20,01,1,1,2,2,2,2,2,2,93500,3500,0,0,0
27,10,2,10,,,,,,,13,1,3,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
25,16,2,15,6,20,4000,1,7290,1560,20,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,4000,0,0,0,0
29,19,1,,6,,0,,,,76,2,7,01,2,2,4,1,1,,,,1,2,1,1,2,2,2,,10000,0,0,10000,0
25,16,1,,1,40,42000,1,5392,9640,27,1,9,02,5,1,1,3,1,1,30,01,1,1,2,2,2,2,2,,42000,0,0,0,0
25,04,2,04,,,,,,,7,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,16,1,,6,,0,,,,62,2,9,02,1,2,4,2,1,,,,1,2,1,2,2,2,2,,12000,0,0,0,1
34,21,3,16,6,,0,1,8564,2752,25,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,1
21,16,1,,6,,0,,,,40,2,8,02,1,2,5,4,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
38,16,1,,2,40,1200,1,4971,4700,58,1,1,01,2,1,1,,2,,,,1,1,2,2,2,2,2,,1200,0,0,0,1
22,18,1,,1,40,31000,1,4796,5240,36,2,5,02,3,2,4,1,1,1,10,01,1,1,1,2,2,2,2,2,53800,6000,0,0,0
30,01,1,,,,,,,,4,2,8,02,5,1,1,,,,,,1,1,1,2,2,2,,,,,,,0
20,16,1,,1,40,45000,2,0170,5522,47,2,9,02,5,1,1,1,1,1,5,01,1,1,2,2,2,2,2,2,45000,0,0,0,0
20,20,1,,6,,0,6,0290,6050,74,1,9,02,5,2,4,2,1,,,,1,1,1,1,2,2,2,,13200,0,0,13200,1
29,19,1,,6,,0,,,,64,2,9,01,1,1,1,,2,,,,1,2,1,1,2,2,1,,5360,0,5000,360,0
20,22,1,,1,40,300000,1,3960,1021,44,1,6,01,1,2,5,1,1,,,11,1,1,2,2,2,2,2,,300000,0,0,0,0
25,21,1,,1,30,20000,1,1190,7800,35,2,9,02,5,1,1,,2,1,40,01,1,1,2,2,2,2,2,2,20000,0,0,0,0
25,14,1,,1,32,32000,1,1370,9620,37,1,8,02,5,1,1,1,1,1,20,01,1,1,2,2,2,2,2,,32000,0,0,0,0
20,16,1,,6,,0,,,,55,2,6,24,5,2,4,3,1,,,,1,2,1,2,2,2,2,,11300,0,11300,0,1
20,21,1,,1,40,82000,2,7870,5740,54,2,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,,82000,0,0,0,0
21,19,1,,6,,0,,,,65,2,1,01,1,1,1,,2,,,,1,1,1,1,2,2,1,,84300,0,0,17800,0
20,21,1,,1,50,687000,1,5392,0710,61,1,1,01,3,1,1,,2,,,11,1,1,2,1,2,2,1,,687000,0,0,0,0
22,09,1,,1,40,20000,1,4470,5240,47,1,8,02,5,2,5,3,1,1,10,01,2,2,2,2,2,2,2,,20000,0,0,0,0
25,15,2,14,1,30,3500,1,5071,0520,18,2,1,01,5,1,1,,2,1,30,01,1,1,2,2,2,2,2,2,3500,0,0,0,0
21,19,1,,6,25,840,4,5791,5240,40,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,2,840,0,0,0,0
25,16,2,15,1,24,12000,2,8191,3401,23,2,9,02,5,1,1,,2,1,10,01,1,1,2,2,2,2,2,2,12000,0,0,0,0
20,19,1,,6,,0,1,1390,0051,32,2,6,01,5,2,5,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,1
25,16,1,,1,18,27000,1,6992,5110,36,1,1,01,5,1,1,1,1,,,11,2,2,2,2,2,2,2,,29700,0,0,0,0
20,18,1,,6,,0,1,6481,2830,28,1,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,23,1,,1,20,0,6,7270,2100,68,1,1,01,1,1,1,,2,,,11,1,1,1,2,2,2,2,,127000,80000,0,30000,0
38,20,1,,6,,0,,,,47,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,0,0,0,0,1
27,06,2,06,,,,,,,9,1,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
20,22,1,,3,40,21600,2,9160,2751,78,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,47400,0,0,25800,0
25,19,1,,1,25,10000,1,4971,9645,60,1,9,02,3,1,1,,2,1,10,01,1,2,1,2,2,2,2,,10000,0,0,0,0
29,16,1,,6,,0,,,,86,2,1,01,2,2,4,,2,,,,1,2,1,2,2,2,2,,0,0,0,0,0
30,03,2,03,,,,,,,6,2,2,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
25,07,2,06,,,,,,,7,2,8,02,5,1,1,2,1,,,,1,2,1,1,2,2,2,,,,,,0
22,21,1,,6,,0,1,3390,1021,37,1,6,01,5,2,5,3,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,20,1,,1,40,40000,1,3390,5610,65,1,6,01,1,2,4,2,1,,,11,1,1,1,2,2,2,2,,40000,0,0,0,0
25,08,2,08,,,,,,,11,1,8,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,21,1,,1,40,210000,1,3960,1108,46,1,1,01,1,1,1,,2,1,45,01,1,1,2,2,2,2,2,,210000,0,0,0,0
25,19,2,15,6,,0,,,,18,1,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,0
22,22,1,,1,40,65000,5,9490,1860,44,1,3,02,3,1,1,,2,1,141,01,1,1,2,2,2,2,2,,65000,0,0,0,0
21,22,3,16,1,40,150000,1,8191,0350,65,1,1,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,195000,0,0,0,0
20,19,1,,6,,0,1,6890,5740,52,2,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,2700,0,0,0,1
25,01,1,,,,,,,,3,2,9,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,19,1,,6,,0,3,7860,0230,68,2,1,01,2,1,1,,2,,,,1,2,1,2,2,2,2,,60000,0,0,0,0
21,21,1,,1,45,175000,2,8191,0120,52,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,175000,0,0,0,0
25,19,3,15,1,12,6000,5,9480,3602,21,2,6,01,5,1,1,1,1,1,5,01,1,1,2,2,2,2,2,2,6000,0,0,0,0
22,21,1,,1,40,145000,2,8191,3255,63,2,1,01,3,1,1,,2,1,90,01,1,1,2,2,2,2,2,,145000,0,0,0,0
20,20,1,,1,6,42000,1,8170,3255,70,2,1,01,3,1,1,,2,1,5,01,1,1,1,2,2,2,2,,67200,0,0,25200,0
21,16,1,,1,40,90000,1,4796,4760,42,1,1,02,1,1,1,1,1,1,25,01,1,2,1,2,2,2,2,,90000,0,0,0,0
25,01,3,01,,,,,,,3,1,9,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
22,18,3,15,1,35,4000,1,4971,4720,26,2,6,01,5,2,4,2,1,1,6,01,2,2,2,2,2,2,2,2,4000,0,0,0,1
32,14,1,,1,50,37000,1,3875,7750,42,1,1,08,1,2,5,3,1,1,30,01,2,2,2,2,2,2,2,,37000,0,0,0,0
20,20,1,,1,40,85000,1,8191,3423,58,2,1,01,3,1,1,,2,1,20,01,1,1,2,2,2,2,2,,85000,0,0,0,0
38,16,1,,1,40,60000,1,0170,9600,34,1,9,02,5,2,5,3,1,1,5,01,2,2,2,2,2,2,2,,60000,0,0,0,0
20,20,1,,1,40,30000,2,9170,5710,30,2,9,01,4,2,5,,2,,,11,1,1,2,2,2,2,2,2,30000,0,0,0,0
38,19,1,,6,,0,,,,28,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,0,0,0,0,1
20,24,1,,6,10,5600,4,7870,2205,71,2,1,01,2,1,3,,2,,,,1,1,1,1,2,1,2,,76800,-5600,0,18000,0
21,21,1,,6,,0,,,,32,2,9,02,1,2,5,2,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,18,2,14,2,4,650,1,5171,9645,17,1,9,02,5,1,1,3,1,,,,1,2,1,2,2,2,2,,11850,0,0,1100,0
28,20,1,,1,27,17500,1,4971,4720,29,2,8,02,1,1,1,1,1,1,10,01,1,2,1,2,2,2,2,2,17500,0,0,0,0
21,22,1,,6,,0,,,,65,2,6,01,1,2,4,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,14,3,14,6,,0,,,,17,2,6,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
21,21,1,,6,,0,,,,51,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,1200,0,0,0,0
20,16,1,,6,,0,4,8192,0350,64,2,1,01,3,1,1,,2,,,,1,1,2,2,2,2,2,,94000,0,0,6000,0
20,13,1,,6,,0,,,,48,2,9,02,1,1,1,,2,,,,1,2,1,2,2,2,2,2,12300,0,12300,0,0
29,09,1,,6,,0,,,,55,2,8,02,5,2,5,3,1,,,,2,2,2,2,2,2,2,,0,0,0,0,1
25,16,1,,1,40,30000,1,0590,7000,33,1,6,01,1,1,1,,2,1,25,01,1,1,2,2,2,2,2,,30000,0,0,0,0
21,22,1,,1,40,100000,2,7870,0051,38,2,6,01,1,2,5,1,1,1,45,01,1,1,2,1,2,1,2,1,115000,0,0,0,0
25,05,2,04,,,,,,,7,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,21,1,,3,15,10000,3,7860,2545,53,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,10000,0,0,0,0
38,22,1,,6,,0,,,,56,1,1,01,2,1,1,,2,,,,1,2,1,1,2,2,1,,0,0,0,0,1
21,21,1,,2,40,80000,1,8191,3255,56,1,6,01,1,2,5,1,1,,,,1,1,2,2,2,2,2,,80010,0,0,0,0
25,,,,,,,,,,0,2,8,07,5,1,1,,,,,,2,2,2,2,2,2,,,,,,,0
